slot,front_sig,front_signer_site,front_sell_amount_site,front_buy_amount_site,back_sig,back_signer_site,back_sell_amount_site,back_buy_amount_site,front_signer_db,front_sell_amount_db,front_buy_amount_db,back_signer_db,back_sell_amount_db,back_buy_amount_db,status,same_signer,profit,relative_amount_diff,,,,,
377312245,3EGqzDMDt1za8QUtUQGsqQYcj3X7pXptMkAdBregMGiTuKxXFWqMpFHoPAYyfcs4S5wcZLd3WAYScGVo8AhAGVBj,BYiEbo,641925.96,0.00032,3uVhZkjDm4cTZgQ1A6oV5bnztGrTbSwgEfbsQNSbHEsNJWgKGt9GLLNsYgvLA6gX917VMwXNXo8xBYTmWi9g9NCZ,BYiEbo,9.90E-05,6124433.9,nan,0,0,nan,0,0,site_only,TRUE,5482507.94,0.690625,,,,,
377312258,4s4ps4LhaXKAcC8NiD7MuSxNkYEQwWub39ff2MYHSmMJjUZdKAkQ5QJjpjotCrH1HKHHE4kf4KTgZ6WZUgFt2kWH,BYiEbo,939311.47,9.80E-05,FpGWjqdBjJJHD8ftkuSPwb3482UF12CeSxxMw86aCTchpAPoAU8zbinAJmEK1ktaN6MCXcdL9DZF2MbbBRpYfQm,BYiEbo,9.90E-05,17806694,nan,0,0,nan,0,0,site_only,TRUE,16867382.53,0.01010101,,,,,
377312628,4HzNz5ySjXq5zH4GyoVCPvQDXYidp2vmkTkcGv1CLfeYyawVCXFyEDfAPoLJhQjWx1ybcnq7waPbcJ8i9kxb1WpA,9pqggZ,0.988,34199203,3ks61dUC3ah91HMZnX8grMGMUV5maVbbfqgYvHBPjjFyp16HZt93va5zsLqXf2MhxTbfEVPHKidCXJzpy4byXP4N,9pqggZ,34199203,1.056,nan,0,0,nan,0,0,site_only,TRUE,0.068,0,,,,,
377204761,5fkBVjy8CX9ZD385kLXZ1cLskjWLriqWkS3fsY3zamyu76RMS4Jq5GuUThDt9T2zZE6MCVLq6e7fsK8jXZwhQjhq,nan,0,0,5BoACfJYXfNHS41qrNR4xmMHYBAvoL29J8t8ty5MJNozkXEUJP23PnvjZX8do2cjhiNYKgmx9qwwACWeHcbCSv5S,nan,0,0,FpZbbe,64707.42473,0.943067717,FpZbbe,0.967837423,66701.40345,db_only,TRUE,1993.978722,0.025592838,,,,,
377204766,5keMsnGX3YJhhiFrDKWNHEXzoRmhUPTcPhPoGc2MSfRapnkTatrYvAiDvy8B3RrFue8kHNyPBfx5Yo5baPPjqQXV,nan,0,0,23hPXViDjbaRini3JUofpdi1kEv6XMgTqh53G589NWeVQtxfajQ2fe3uNRLX6tSrp2LG88iEBcug4GkyL2czhGeZ,nan,0,0,e8iS86,54704.09093,0.800898974,e8iS86,0.807563431,55486.60403,db_only,TRUE,782.513101,0.008252549,,,,,
377204799,5oDmaTxKh83zmkGfZ1j42dhHFanjGeWgeiERAcKra8aqbFTMd5ZDYbKC2q5yWLiFL73R88s3djQNNBo3iXJayDDv,nan,0,0,4ESPhKHmCvReBLg8YqJRuTk3YtkGMVEPhfZRdkBfkMBfRTzZMkpurVUaFvx1XoNryZ9kNWyr4yzGjN2YXbjb8aBf,nan,0,0,BJrq8F,0.729230961,15053.40567,BJrq8F,14404.12907,0.697737741,db_only,TRUE,-0.03149322,0.043131542,,,,,
377204835,3sExoJJ65B15BXwftGRU2YNcZepFh3uDxdo6ZJEWRwqPQRNT911sRWaAiVHzBEtqUgWVrUyYpLrfWFDjRWN8JSPE,nan,0,0,4RrnQqLKqXjg1mBLW9R2WxbrvkdCS119K1LV4KwbgSFyVUtsiSDNUTxNTsvX6XLJKBjBceLtPbFN3cBpbBg22QS9,nan,0,0,6MZq2G,0.861073463,17665.64335,6MZq2G,16878.33181,0.8228498,db_only,TRUE,-0.038223663,0.044567385,,,,,
377204896,4MdPpZXb2BRMkR5ptjg4PcJ9XwFeaZhpFBKJou3BsfnfvJVxpiFAvN3ndyQAzsef1VjR9eMRpabmXH2qKmMvjrWj,nan,0,0,MH81mZq66rFyDgJHjAX4Mp4sfmB2mn8QNUDCpT9TRUhTZwkRL2UZPf9tSWokVJwBgAhkHspiNDvhHbNFpjPh9Um,nan,0,0,D1SBzo,50775.04987,0.767810769,D1SBzo,0.760292508,50626.37935,db_only,TRUE,-148.6705121,0.009791815,,,,,
377205095,38vDwG5SE8XZqxFvhmMjx3ppDLWUCkef1kEvjpWKn3snuP1wfCrj9fQpeuhtpRGCQR5Y9hQVFHEk4xZVd7rxQmy8,nan,0,0,2jozHYHEuxj8n2YD6WGZskKyXZwVAdjsDYviNdotv4SDeDctxTnkUeWP9aEc18HdDT4C4e7SAbfja7mp8rVftBvB,nan,0,0,2B38Jg,29.69668001,0.000985055,2B38Jg,0.00099,29.69668999,db_only,TRUE,9.98E-06,0.00499495,,,,,
377205095,3ts91W2tUyEKqgY3v5ga9W7w7rQpmsEJGhBpTTeYdgizuxEN9ENqz1PZXM6D23JmLvPBEWPgYREbfHPnu5JDKLhW,nan,0,0,36dcjmgcTYLyQvgG8dPtovBoNrzumpAMSq5nDDuRe3aUWF4b724Sj12Zsn9mpbLEVBXTyft6Ney8N6Hwj5bMDHBY,nan,0,0,55AWWi,29.69667998,0.000985055,55AWWi,0.00099,29.69670001,db_only,TRUE,2.00E-05,0.004994949,,,,,
377205095,4U9RLbkfb4S8X3opinihQAJyFPpGgfyUE8DjFtkup6hRtyK2vWb3o8Lcc2Zv7HXVbKthqdUnWr3CSMJh2iiaRB7Q,nan,0,0,5YuZibxvP2abQPbtxABiNXGCJGBsqiPX8Zt1zcP8jPZF3LKbt1LXBEM5eALTkUuBYvsA6s4EsTng6TJqoPrLcRXP,nan,0,0,5kER8Q,17.06434299,0.000985053,5kER8Q,0.00099,17.064394,db_only,TRUE,5.10E-05,0.004996971,,,,,
377205095,63dvh7rjohr2jFAbNY1Gu2CHjA78h1qErfME13Q6zMcuMzvNVBCn5SjmPWCHHzELrs15VYdYtfk353iBj8a8gqVB,nan,0,0,vdk3jtHnQcJbeXjxLASLGAG1eZRUESBqQLVr4vBafrUa4D19fVJQZ6asDqDpq1LwDmT4Dp56RrtoHvEorTsE7xC,nan,0,0,FqRLjF,17.06434901,0.000985054,FqRLjF,0.00099,17.06438801,db_only,TRUE,3.90E-05,0.004995959,,,,,
377205166,2yQvicwJJWxdR4Bnou6FWkFgaYeyLrzP17TrWAiSdh5ezUC3bXy5CgXBF5MZNbvUVPLMtwfK2U6cvULAgRmmRxHo,nan,0,0,2rEZEMGB7ZYaqp46CVUjQxrVAXpGEt1AWcC3LEiLscCGG4A29hatqoAg95RKkQFB3ZLg6Tf5guemWZZ1vb72bBRK,nan,0,0,2t4CFm,402.093317,0.371855857,2t4CFm,0.389652593,414.288605,db_only,TRUE,12.195288,0.045673342,,,,,
377205317,2GhJ2xcN7PFdimimRxHNDSosgDtswCUFRttdpYDWaz4GZFt4iMGUx6J9ZTuhPswimNqRQPHNdAYB92oqmtRmRb5J,nan,0,0,43Fd7g4pMbB96wqiFAZ4rCSRCNLFTjPD9DMg2x5XA4tvof14jYYQ3BCf5KzKbWuQNPhrtHRR7BkC2jWndcJ7Kpg4,nan,0,0,E5SLPP,2.122627278,448.464711,E5SLPP,434.870716,2.033482559,db_only,TRUE,-0.089144719,0.030312296,,,,,
377205392,5pCHhXQXZz8LHytd3XJFs4rLXmXTC7mTc7B4LGhPvZnQ963nFKRb5U1SNk6UrLRrJvBdSdrUV6jVnWDUh2CFzCRk,nan,0,0,3FX7duMNEmSopiVotPkwoTyuNpjJ4vJqykhU9mbabVqy2XQkrRHnoRtieKoYLfnnnvfpvHnKuAhGa6qdzkczuLGj,nan,0,0,9uAimt,0.389480465,7659.01647,9uAimt,7390.957145,0.375851394,db_only,TRUE,-0.013629071,0.034999184,,,,,
377205463,3qpDCbF5Esm6jC4qwX7D4kPtCoHtd2ELPQzYxNpHEbJGiFafTnsRWLpA6UcHWfL5RuBugHWFEjZ4YrKoysjE9aMD,nan,0,0,4S9u5YqALfV5nuXBygZacfL8Rto87EdHzXu96UD4SqVeYkSbzGhYKy94e7Ymk3zxWzHT4t8FDL3Nr3yQ2fnFV27n,nan,0,0,VHKubH,17.064339,0.000985053,VHKubH,0.00099,17.06436999,db_only,TRUE,3.10E-05,0.004996971,,,,,
377205463,QkjATqkAhEgQq4itnYcQ9rqBRVmzVoeqcT7hfmcuVdHTUfQjqKUVEjRbhGfVCsU3UWNwvh8KY7jhyrSunoBm5ge,nan,0,0,39a4wsXj5ddzezUdRLyvE4oxbZJpF1r1QNg4hNyrSQnF2Xpv36pKbTUongWTBppLw55oG3DtEHRw5QBaDf7xECyJ,nan,0,0,4KREEw,17.06433201,0.000985053,4KREEw,0.00099,17.064383,db_only,TRUE,5.10E-05,0.00499697,,,,,
377205484,yjmxcHC4oYNEM4KNvoqJ1CGqNCLf3LjyKEu1XinbM5mEBaFdkW6tih56kF7mJYGX9MxcV9PWHJYY6PFrGwGk4TG,nan,0,0,4XF1HEhsNBSTxUWJpQUyRXhqFhzRfXyzfAG36z8CszCibL3NFzMVBA2gzNivwRWAxRomoivwQcyoWv5SFAU85E13,nan,0,0,DWUP2p,14257.1643,0.725529696,DWUP2p,0.731627509,14358.017,db_only,TRUE,100.8527042,0.008334587,,,,,
377205492,2PMgyw4adSFhy7iMMTuKS5Z42ZU4qzLFTssftTxx39MRK1ywepEsKRnbe2EApL9tk3EjSwx8df8HNykTQh4YtWCm,nan,0,0,3CqHBiHhkiATz9bwBegXbNAcdxbJpzCJjym1b3BrC77pJp4epzRYaEbVaaRTbGgDJ8yHwHhS1exsUr9Uo95g1mNh,nan,0,0,VHKubH,17.064344,0.000985056,VHKubH,0.00099,17.064344,db_only,TRUE,0,0.004993939,,,,,
377205492,dKHR2pjok16KcqweeoYciqqiPw5WCzw9k9RcS93iNUeuduLtZdU8oSjsN1og61nJkE1aLScG4Bp2zRJ4jL1tgjo,nan,0,0,2feLL6oSvSPQrCp2A8nvvcZhLax3CSPfBNBXHnuDFDZVYRqebfYyD1YBNXaLZPAVpy6XMx2McAAEDzBW9YDfpKRU,nan,0,0,5gArtq,0.00099,17.064338,5gArtq,17.06437001,0.000985059,db_only,TRUE,-4.94E-06,1.88E-06,,,,,
377205492,sGiVThvNPoWVaye6wCKjAHNmwpfGN8AGvvgNiWmjAcXXGNVJL4PRqRtJmGGfsZeN3cKQyh5FNZDR7q8kmzdazVZ,nan,0,0,514vJPZMgvMwQX5BoGHgqBaf1NCRqEMQvYUBjRnL3MTM7hTxoVST5KLrf6J9LFqp5gfzpwjttvnkTBxvESvBsxcA,nan,0,0,8aH5bm,0.00099,17.06434999,8aH5bm,17.06432499,0.000985056,db_only,TRUE,-4.94E-06,1.47E-06,,,,,
377205600,xXtJrRkpEPk4uwcYXp8zUC8FCwgfACYRdFYEMAErmPRUk1aKb8sDdMePje6Dd57i1iXHygH7aY9wh1osPENEvex,nan,0,0,wymZJuVmfabzk3YGwDJcyN8btKj6AUAmD5ZhB1jjyALfUSSMCkn68TY3sfAj1aXrGQ4Rz1rrrmeuPyV2QBTFR6o,nan,0,0,7DEVRM,52450.03662,1.283360138,7DEVRM,1.227937189,50445.56196,db_only,TRUE,-2004.474659,0.043185811,,,,,
377205800,2Fr6AyiQi7DtkBpjASKUP45RT4qT9kG5GTji5SAsG97g3b5TDXZ3ndhpi1tM1tJr4kFbD9sc2WPMMhpdM55wmd25,nan,0,0,4SivAw2eAAbCRRWvvaFmc5Pxu9yeZzWaSWeo62oLuUSsLF94fQ39Jb6BU7PEF55pmRHR4mjMFymUfqQWNSnxQQNa,nan,0,0,CwBtdy,57190.05186,0.723381159,CwBtdy,0.744156504,58851.04741,db_only,TRUE,1660.99555,0.027917978,,,,,
377205818,5HCJix7PSyHdXXmMrJQ6BA3k82bWa59oahizsBGTi4V4dnHEHJgrUL5K2PcMp9Wvk9u82JpnPnQWPWatTEDELe6e,nan,0,0,2Nv6GobSk7WfnSjaMsM2KLMudKSCeS8bmFz533gxndkWLJ1FsRMmBtpVdMMtKoBtrbNeRRvhadtkoikgpDuyX8uJ,nan,0,0,Dsk2FV,9.80E-05,455.589766,Dsk2FV,455.589766,9.80E-05,db_only,TRUE,0,1.31E-10,,,,,
377205959,2Lx7fVjwrPHx88MTeArB3kcnNEtpVi6QfD9AFPW3N34Tk4ASxHcsXBYhPabjPeRbD5iNy4gpvnARMDqAfBzKGTfr,nan,0,0,rsZR7w9VXAzuof3ngKAkLW71RaDKpMnoVgm9mJrMU94mR7gvKQS7ZY445JUGBp3PirSexxSM63DqHWc3NCQRQ3G,nan,0,0,GhT9Du,0.301789752,27770.70105,GhT9Du,26486.91534,0.287802233,db_only,TRUE,-0.013987519,0.046228063,,,,,
377205970,2WdS19Dhr3oqoFhGRF9e167G3MouB75UdREJGH2FAcwmA4zHZeXPrwTiHqEQg85zdJVsSVZjT7UcciWPZqsSZxLj,nan,0,0,22xPLhsw57Y3LR9sBzCwj3jri3VmaBWf6ZcFm1zukpyBRv2kTSGYP2Yskt3R44nzawbo4g2J3Rj2dnsSySVyxnSp,nan,0,0,2SSeJq,271888.6668,0.364041364,2SSeJq,0.382156311,285475.0597,db_only,TRUE,13586.39291,0.047401931,,,,,
377206054,kE8mweMA64W7N1d5tSCNfy7VmokqHUptYUAknKx6zcm2DwXpYD78Wua87Ympu8UFS8h2KKxpaZc8cSp6AMcmNts,nan,0,0,YSuemcXwzSq3rBWaDxUMvsjiYYh6bSnCKCSjVY6GdCFZJbTkgAqBU2CpdL3NBkoJn8xL33KMMAxk73CpHZoUPdu,nan,0,0,E37i6e,0.35,1163628.049,E37i6e,1124972.095,0.338477217,db_only,TRUE,-0.011522783,0.033220198,,,,,
377206268,2RYoYh4XQGzbEMqA7exyhws6zALeYMV31QgPdoJEsCW1jL4RA9u2eF4TF9Wq4aHrJz4org856vXkhE9kC6WFcFpj,nan,0,0,3k771vJhMDu5VNmLCHqiJm86dyDEC2czDAvVXu4vCJPGRSr6Wad1b55N7rqaUct64yUC6kBJuST14Wv5DwnujJ22,nan,0,0,BRwSS4,0.375481931,29826.76247,BRwSS4,28513.23893,0.358903022,db_only,TRUE,-0.016578909,0.044038421,,,,,
377206288,4xjUqamgsGZh7VjU9DqwM2YfqzLrwU9D89MgXqMQptkdYtkg9TEP5dqGqGuTcxBKXAu1bCcsV1wzKdSA7MRxwQgS,nan,0,0,2BuKf3E8q5KV4hrt55LeMZcXfFLcVtsphUFmBuqMPVb8mvpKcG2qbuStvmLL3VYuZUGhLxVxNmi2QQ8LRNDSkPgR,nan,0,0,F6BEvt,54384.625,1.359739804,F6BEvt,1.388798078,55917.05927,db_only,TRUE,1532.434273,0.020923325,,,,,
377206362,2KpfKYn8MwmYyFXHSy8QiZ8gRuGhTtovD7pa311hEEdSJ6JYE9nDLWvnXbXmaKi5x947t6HV8XCT5HeqYGS5d67w,nan,0,0,3feFmQBz7deFSmMuYH1JDWxCkmRKF9c5QfFCb5NAbm4Kj6aNwRrxozLWprMuHuC3D8hnF3FRQP3ZX345W1woLzug,nan,0,0,EPzvkp,385.02061,1.926559895,EPzvkp,1.847760876,365.638839,db_only,TRUE,-19.381771,0.040901411,,,,,
377206582,4EjKb8b1q6YSin6YaBQ8txnSSDxSt5rEoPms8kDB6AKAWDh7jgBmyzuSDgP9faG2k9KTdG6BdkM3RzSWBA325CQP,nan,0,0,Ru97gCU4SQs2unpxSghw3KPvfNzYBBEDBSYRZGTB2FEYPxtcbk1iu7YVX1g3jfbNY5VXSHTm66f63adeCpcjG3P,nan,0,0,2B38Jg,17.06517699,0.000985055,2B38Jg,0.00099,17.06519601,db_only,TRUE,1.90E-05,0.004994949,,,,,
377206608,2GtugaHvDUrfe957Mqday2wmETBQBWZQLBmkazPmjo2ktJJZ1z4SeggPuaBEmSMF8CPf1kC2S4L4Csv19sCbMKuW,nan,0,0,jgz6ptNXoJrxGsCpyVBYgkcWTmBEFqS2XEUdLvARDE3M3aKD4WMVGuxkfCa4FjNsgAiumohtx57HTDUd1SNUs4j,nan,0,0,69qZyh,29.72547001,0.000985055,69qZyh,0.00099,29.72547001,db_only,TRUE,0,0.00499495,,,,,
377206608,2mqoBWdhmmYdG1m9rCFuY5W84dbTWnC9YRi9AUarFTbhStVz6KfxVVtMumRS649FibXrCYTc1fSW29ZB8JFeXC9o,nan,0,0,3sNM4ED4LiCkZnJmJvaDcCCsaisPWZAg9HEQMYnmw7TsCU8i1iaBc2z9ybvgxLmSKahYGgWBsHM4yX9GagZMRfeM,nan,0,0,55AWWi,29.72547999,0.000985055,55AWWi,0.00099,29.72548997,db_only,TRUE,9.98E-06,0.004994949,,,,,
377206608,2seLdUj6M7mB4MdPH1nhdtbuWYYEMBgS1XoYk3NfZ8uBjQvri6mBEGtJg6WbpJZdLErD5BS3uLqX4dATMxGe1HFt,nan,0,0,4GVXxCubBrVWtiYggScGqtnVax2vAtribTuhNePzyUa9znS2VWpSfrqBtssSLwNvz2RznQLg9mmroSJcgTmkJA5B,nan,0,0,5kER8Q,17.06519601,0.000985055,5kER8Q,0.00099,17.065183,db_only,TRUE,-1.30E-05,0.004994949,,,,,
377206608,5ykMPUhqKYRCwJu7DiUzCQkp2h8oKZX5eYsupwPSP3WiNscQFrnWe4e5htHPKYesCr5QW7uhvVeFquw1u8ryXssb,nan,0,0,4nmFVD7ku4KRwNXgn6i5guP8jL2mPtq3n2uNyZhmcToTkMpZSVgyQNHtkX1ZKSrqoPorvJKZuLL6KJbkNYAfmWX3,nan,0,0,A77aqy,29.72547999,0.000985055,A77aqy,0.00099,29.72548002,db_only,TRUE,2.98E-08,0.00499495,,,,,
377206608,Der68SLWkrJiHQ781Cc5WBc5fMxcX4cu2uPqCRgG5DP7PU5AwosJnZHsk63Bbay7MPqRHdRrd6QuSsxWt2fb45j,nan,0,0,3FhNQJRHVVLhJQNyAaTUAUWwx3vkVsbAgLAvrFrteWVnVNWgTLrbKmoPrUyNnDFLDJ9UYY56QrZUhKDo3ERxCkVu,nan,0,0,tpW1uH,17.06518899,0.000985055,tpW1uH,0.00099,17.06521499,db_only,TRUE,2.60E-05,0.004994949,,,,,
377206617,26LqkXQBbZazwKycDhiuY3tpmB1bbyruE1cotUB82kvk9rKmKM8aaBXErip5yWDKJ9E42fc776Qf2QszwJjGp9cs,nan,0,0,5ne5G2YQXFzABMb34qwvV2wC4rD5TYkcTkFB5nUaAXkuGCBTE4Y6JeDT42FQmRENEVoxeT6rxdegWxzCc6QSPTAr,nan,0,0,DoTAaT,0.662949607,61396.94527,DoTAaT,59371.40855,0.641065851,db_only,TRUE,-0.021883756,0.032990839,,,,,
377206654,3TZXFZsdd7iBpZwnPMb9aHyAPzd2t9Zmtoy5GQ68NZsmDRoknsZsm6pYXB43HYdgpY3aYBuHAJpvYfNcmsjE71sm,nan,0,0,2A6EsbWmQK383KC61yNDdBahacC8Mgg81TzEmNHuFmsr4prVxpqFbZ3RjtXfFoYVWEbmaDYzYGzSK4S8HtZoJdMb,nan,0,0,99pSJy,17.06518799,0.000985055,99pSJy,0.00099,17.065194,db_only,TRUE,6.01E-06,0.004994949,,,,,
377206821,4qwo9Vzkbg1MdowcdHSFKGiMRsmHQuDq6A61J68n1Nmt5rfBXDFhXWg2VoNJATw8pXaj24st45SaKFq9oGNZo6B3,nan,0,0,3AV1CXtSa7sc1V2tijx3mnx6qBGbt4GGurXtDViYhucAQiWodRNBNqJqtBDrv7A7B3Jt4xCfZGhNWnSjoeNVsGut,nan,0,0,VHKubH,29.72546002,0.000985056,VHKubH,0.00099,29.72545001,db_only,TRUE,-1.00E-05,0.004993938,,,,,
377206821,wk3Q6eUvejj5YAUeXX13pjaWkRaZBzGuKW5NpXrHJhwDr3V2FPKqsC5fy8ScBrogi3hVsz57w7QWciPwmtC2Hgw,nan,0,0,2LzWm8UPEKrhjsNu2gTDnfrKiTyHj4TTdcZc2LVAat5oV4fE7jSrU4Vd3b3DcCaPrYehh1qTE58YiGwmhpYB9NEi,nan,0,0,5gArtq,17.065184,0.000985055,5gArtq,0.00099,17.06519701,db_only,TRUE,1.30E-05,0.00499495,,,,,
377206914,5FWzJhupPCYN5mUnpvPsDtzrBA4cEAnLt7xGcTTZKERvLNMXj4Jz6gZS7Wg3WixtnkxZVoQq92Fca3bvU3pP8tEM,nan,0,0,4aGTFsRtC1J2bTpJfhrZpsssdk9yn8gmhUWZ35bcVj6uwYs5LrR7QnDtB1BGyW2krJWU1AT8ZLHvHr2V5sLUDHpt,nan,0,0,2Wr4Gv,0.504180884,37319.26134,2Wr4Gv,35503.00432,0.4796055,db_only,TRUE,-0.024575384,0.048668086,,,,,
377207018,3QYJuDszNywz4m5QpSsJ6Ku9gAXGKvcRXdzM4YnoRCdQ11yyFfUhZRd1Gz2J8M6T3n2A1eW81qi6dqCYq877Jbtb,nan,0,0,4BAu4iRHksj46b3bswGb9rwCDBQRi8HH3s7LHBTCT3vrJshhBrjQBB5bfFgueyFGhhrqRbJSoWcoZvyt1tDqvjCV,nan,0,0,LmkV1j,36560.04446,0.503426325,LmkV1j,0.488735353,35596.62264,db_only,TRUE,-963.421821,0.02918197,,,,,
377207060,4NoZv9voc3P93zHMPnw7ExV2ksUf711iMg1L818hDoXJ66BjbtbthqyHXiWiDnhSjjTGmwVK9rvHURDbyyrFLQQe,nan,0,0,5vBYH9S81kuMYCesxUf44cUNjcPVmn3p585TkpP9LHtgavSXGpB7KZUCkHXjA1wgCkU4qvPJNY2i1GCn43aucVG,nan,0,0,4KREEw,17.06517799,0.000985053,4KREEw,0.00099,17.065203,db_only,TRUE,2.50E-05,0.004996969,,,,,
377207060,5Jp9hjRihXUKo2uEmHotcUXkxw5HEcWe8TkoMJpQ3Py4Q3Ls2tcvf7Q3ex91fBJpgERbCiRgkat27JVcvxXUSDts,nan,0,0,37oRFR9cyArjceVCowCKJXHAiEZNvBhRQGuv9qZPJNYsmN7YL9oFnxCn2N9zgeGQSKQqMoY2MRoDsswAhJVxonL2,nan,0,0,tpW1uH,17.06519701,0.000985055,tpW1uH,0.00099,17.06521,db_only,TRUE,1.30E-05,0.00499495,,,,,
377207060,HxaHHSvgraWSjqbYpJzqnNPUR64v4mT6Qt4GuBMSAWrW8jCf4TDgVUUD2RurxZpMKKxyes43VJCPCSv1Az5yUwb,nan,0,0,77ozUCsew27D6JYtciwFjo2qc2P8Qx9rmDxKL33PxWdqkSKwiJETCLJKcpECRw3ZAteWuvR4FFgL2vCB52SH8Qk,nan,0,0,8aH5bm,17.065191,0.000985055,8aH5bm,0.00099,17.065222,db_only,TRUE,3.10E-05,0.004994949,,,,,
377207186,5denrYrDq2DW9duHzjs9Yrv8fA2dYhn4WJC7gN6sjgAPHFq89d5BQZsqecHCRoYmQ84RRycJb4yrsPQ2YDFjevJN,nan,0,0,3HeqnbUMWrkvvH8M2AyLhZ8n5zcTxYeFxcQVKwRNaQzzyQYtZVraUfPVuiv2rKBi3vxbBE8Lwi2wxMwLg5yPjJ1r,nan,0,0,AEcsmN,0.019987232,157493.8426,HmYzWw,150224.3342,0.019047579,db_only,FALSE,-0.000939653,0.046157414,,,,,
377207242,WdTGJSfP5GX6nHPo5mgBDMw4paHuQ6DSnYS8PpYo7HutMUfUGtFGjv7fZqMe5xMJJniFiGXAeDUwJSHNdhMiz98,nan,0,0,2mQnfVnYUZmXTiXtRVUSdfmDvvkSbYYvTWiSNFXKexJvLzWwfjn7hMtXuhiu1NiBUsK14ZKVmkcZ1K53eqBH6Dpm,nan,0,0,FQ8zSY,0.588747881,41872.33651,FQ8zSY,40934.36257,0.578046768,db_only,TRUE,-0.010701113,0.022400802,,,,,
377207303,4NLzDoBJ8cUmK2Lmp3NFmqpATKRVMJA3fguDh6DGzmPPHAQJQ74ZA6UYxRE4MTDaaAhzy5rTRS4et6LeF1kqFga8,nan,0,0,3SRWJaaWonQNajuPeWbwaBvNTAFpirsPwUDXn4BM2awBV8KXm9DtdGoHRaBhcvqF4GMTy287RtcKZH2VBAHtSJL4,nan,0,0,4KREEw,17.065191,0.000985113,4KREEw,0.00099,17.064164,db_only,TRUE,-0.001027003,0.004936363,,,,,
377207303,5hAruYZAVAbBvHVJgkbVitt9azQ8qSoLN8T6zZUTzUqRjHY5pk9HqswWmCC1f5G4ZDQ5JY5tj4ywp8X7RetGKStG,nan,0,0,iwii8AiVAzVcjzjxomzQ9pz8utALN474WLpWy4UAvUTHhxyzyqFfBMG1PDRNawBXPq86QCEj9D5WiTG4rr6jWfL,nan,0,0,BGbkJE,17.065191,0.000985113,BGbkJE,0.00099,17.06420299,db_only,TRUE,-0.000988007,0.004936363,,,,,
377207320,VKoLGjG3BtBG9AFFehMHquioq8uAnjVdtFXeABdszY7D6rsyzAFehpcvTavMGtj9oRrFnG9YS741mgEqxyo6STw,nan,0,0,3zdV6dNgWPgDfgbv6iDiGFKn95xQV4Qb8srmn3BWCi7Vc7Xv6yfddq1gR4yRENMANg7mE1szVxLkAhmH5Da2qgiC,nan,0,0,AJ6uxD,538.692719,2.349198165,AJ6uxD,2.472823737,581.009291,db_only,TRUE,42.316572,0.049993685,,,,,
377207348,2fQMBmxRkpqa5ShPBcBH54SqNdCr1j63xtkP6D5CvDHrHap5n5S7kCQiHtovWSGtjK9fBhdXnHTytiuzhWXxngzn,nan,0,0,2zrUjka83TppdVDHBa9ocHoZmDYDCCGJ6c7U5P3dGYziqMQ4TBFQpJGJB9g1CBm6cA5KKsW2bbQk6UEZtEBD3sTK,nan,0,0,DkyxwN,29.72656,0.000985054,DkyxwN,0.00099,29.72660998,db_only,TRUE,5.00E-05,0.004995961,,,,,
377207348,4AeVcU28DvEQxfiScBj8M8sAw9HRnb9yK2R9aUZ4peYBAJsRUF8fBWP9ppo9draWG2bquYqFva7xWVPb4r8aJXqQ,nan,0,0,5y3RbVjRJUAJh3DWz8V7o2UbyFSwaoAnmNzWVtmc9bhZmdVM1r2HMNjdD3A4Jv5pJ5cPF16R7UitJSgMi9Kwnr9f,nan,0,0,FiFWvz,5353.774509,2.272159182,FiFWvz,2.20511849,5258.349582,db_only,TRUE,-95.424927,0.02950528,,,,,
377207376,2PwErQxWxj1LnkquiRbJwkdJ9QuCJt9pFywYJsydstPNq5qaBXyLTvFjTNNfjn4Nt2ZM4Jj7C5NFKyTkrbwZaZGv,nan,0,0,3VixAamBkwBJqGN3dCgm6ZVPVn2wfTGtKLhLTdoDXTeA5McDbUejoMH3CBuuHXHnviSm8HL8Zj16fNyDHWFx9Usy,nan,0,0,64aPpo,0.00203524,3087.225931,64aPpo,3087.225931,0.001918865,db_only,TRUE,-0.000116375,0,,,,,
377207401,5ZjoDqPuH5qMMEkitqvqxP9RXXaLmu8hRAgELDWo73mQs7MrKW3538CEabCHkLkFwR7N1xYzMDHVwm8XnnSNLu1P,nan,0,0,4PPWFF42Kbz7zDA9cW3Yg8atoxeJxDu8UG5u95P8mQaqsUmcKfc9Tgd2FHCuFAz8SUhWYwoFD4aUJQbcoUB5eAb9,nan,0,0,EnHZvM,836.209392,2.940335703,EnHZvM,1.984389511,567.657678,db_only,TRUE,-268.551714,0.325114643,,,,,
377207443,4b6uaRYMjE1NVsc3hz5SDr2gWxEbYyGmH4NngMTtE22xP59FpViVX1JsEqF1oeQGb54SNM6PC3q1W44PtJf1Cz91,nan,0,0,63akqwFQujHSUFErqQLnG66GoQzc5NGp5bXoK6t4FFiA1ZToqqNMng5WFMT9ABMEGy5y9AZu98euGzC4qG2XNBzj,nan,0,0,8BGYWT,47421.74432,0.81540814,8BGYWT,0.781856563,45500.71215,db_only,TRUE,-1921.032175,0.041146973,,,,,
